Datetime,MEDIAN Babs(1/Mm),MEAN Babs(1/Mm)
2021-12-14 12:20:50+0200,748.458476444622,745.559980790004
2021-12-14 12:20:55+0200,767.424466762467,737.885823848802
2021-12-14 12:21:00+0200,785.247282547361,723.719491247368
2021-12-14 12:21:05+0200,720.335750253886,712.637708204423
2021-12-14 12:21:10+0200,698.260822353303,707.466511543235
2021-12-14 12:21:15+0200,683.456618584883,708.593603749277
2021-12-14 12:21:20+0200,735.75293404431,712.203458438742
2021-12-14 12:21:25+0200,720.518858528469,714.636480037886
2021-12-14 12:21:30+0200,713.385014497931,722.057144429378
2021-12-14 12:21:35+0200,698.430435932653,737.714696051112
2021-12-14 12:21:40+0200,734.841597768642,756.827874330557
2021-12-14 12:21:45+0200,747.654182837698,768.326824572677
2021-12-14 12:21:50+0200,784.155796901452,767.082684014664
2021-12-14 12:21:55+0200,801.373382096015,755.208533866966
2021-12-14 12:22:00+0200,771.696437425744,738.351443811475
2021-12-14 12:22:05+0200,738.49107596772,726.331756397229
2021-12-14 12:22:10+0200,721.111264542405,721.290282084874
2021-12-14 12:22:15+0200,719.09294438856,722.351518633035
2021-12-14 12:22:20+0200,725.941312534863,726.081870523856
2021-12-14 12:22:25+0200,717.616476561798,732.220011490705
2021-12-14 12:22:30+0200,734.09442870565,738.24092556033
2021-12-14 12:22:35+0200,734.98767735359,738.481007214754
2021-12-14 12:22:40+0200,763.366258912311,731.823444130597
2021-12-14 12:22:45+0200,740.730702130746,718.472201057587
2021-12-14 12:22:50+0200,738.253949538633,704.998976175587
2021-12-14 12:22:55+0200,688.820803314251,699.906769801038
2021-12-14 12:23:00+0200,678.728599073982,710.365028788235
2021-12-14 12:23:05+0200,672.30751222361,729.796589114246
2021-12-14 12:23:10+0200,720.231503253683,748.597127509242
2021-12-14 12:23:15+0200,743.538474383921,756.736552700436
2021-12-14 12:23:20+0200,772.428791931231,749.575272832229
2021-12-14 12:23:25+0200,788.879783532163,735.486015103116
2021-12-14 12:23:30+0200,724.899432412072,724.617604002061
2021-12-14 12:23:35+0200,704.370533272579,723.042730045778
2021-12-14 12:23:40+0200,691.353212912328,730.066919113517
2021-12-14 12:23:45+0200,718.230122389897,744.667564101242
2021-12-14 12:23:50+0200,757.278750715343,757.695440306966
2021-12-14 12:23:55+0200,749.306452481467,759.706544127947
2021-12-14 12:24:00+0200,795.262537488328,751.742236120936
2021-12-14 12:24:05+0200,785.520126163952,737.378516468899
2021-12-14 12:24:10+0200,735.325317833118,724.350216376993
2021-12-14 12:24:15+0200,718.28837731236,719.766340600018
2021-12-14 12:24:20+0200,709.615331246344,724.359602245836
2021-12-14 12:24:25+0200,732.599810837156,731.601081519769
2021-12-14 12:24:30+0200,723.764207485576,736.81729861235
2021-12-14 12:24:35+0200,740.944840079029,739.146913128524
2021-12-14 12:24:40+0200,757.457326439274,738.072054551118
2021-12-14 12:24:45+0200,750.747240551334,732.401027743802
2021-12-14 12:24:50+0200,735.440520930587,726.752216714804
2021-12-14 12:24:55+0200,735.589326323402,726.268097214109
2021-12-14 12:25:00+0200,715.258963450392,727.669801679656
2021-12-14 12:25:05+0200,718.251635431097,729.643978476446
2021-12-14 12:25:10+0200,736.810744014736,728.866491761149
2021-12-14 12:25:15+0200,750.651517929414,727.792166236205
2021-12-14 12:25:20+0200,721.96455327183,733.014874155771
2021-12-14 12:25:25+0200,693.328336846904,746.299167906749
2021-12-14 12:25:30+0200,727.266956268349,763.440438528615
2021-12-14 12:25:35+0200,769.503817517688,776.363340878903
2021-12-14 12:25:40+0200,781.789235181309,777.843259617304
2021-12-14 12:25:45+0200,812.337101813658,770.495177506735
2021-12-14 12:25:50+0200,803.769859467636,759.203709156334
2021-12-14 12:25:55+0200,766.20215634215,747.402255034989
2021-12-14 12:26:00+0200,741.173380472937,737.214545514166
2021-12-14 12:26:05+0200,720.047819274565,731.756512306252
2021-12-14 12:26:10+0200,720.148904546411,731.817241383921
2021-12-14 12:26:15+0200,694.337046252506,737.85892860654
2021-12-14 12:26:20+0200,718.314759281819,745.881001741457
2021-12-14 12:26:25+0200,745.041251368328,749.503869964455
2021-12-14 12:26:30+0200,774.060477759062,748.792200260543
2021-12-14 12:26:35+0200,770.272626053855,747.302738360618
2021-12-14 12:26:40+0200,737.809917256583,749.768133879025
2021-12-14 12:26:45+0200,722.231664767926,754.868606578589
2021-12-14 12:26:50+0200,747.091055489881,761.991804339599
2021-12-14 12:26:55+0200,781.702152906452,772.777053862389
2021-12-14 12:27:00+0200,764.828350737593,785.282892285485
2021-12-14 12:27:05+0200,763.038691527609,796.798568076771
2021-12-14 12:27:10+0200,811.809544414042,804.416324235979
2021-12-14 12:27:15+0200,825.945686197681,803.856706555729
2021-12-14 12:27:20+0200,828.587324358292,797.609571060609
2021-12-14 12:27:25+0200,786.301683374017,790.856956754315
2021-12-14 12:27:30+0200,780.736105440696,785.552517198246
2021-12-14 12:27:35+0200,805.098409033303,777.654519271835
2021-12-14 12:27:40+0200,791.264115964695,767.334908810918
2021-12-14 12:27:45+0200,766.96020623038,757.894300519026
2021-12-14 12:27:50+0200,768.7001122998,752.128370971242
2021-12-14 12:27:55+0200,724.686405951783,748.258564790032
2021-12-14 12:28:00+0200,727.096322914011,635.776474431102
2021-12-14 12:33:10+0200,680.589373190188,718.475085062801
2021-12-14 12:33:15+0200,741.847255822304,724.701843435691
2021-12-14 12:33:20+0200,738.70894378985,725.592075691163
2021-12-14 12:33:25+0200,704.508697550844,722.360281202008
2021-12-14 12:33:30+0200,711.632134856391,718.243434882124
2021-12-14 12:33:35+0200,740.161969362879,717.521146043264
2021-12-14 12:33:40+0200,717.954285384281,720.74823859463
2021-12-14 12:33:45+0200,690.57461229537,727.982946458535
2021-12-14 12:33:50+0200,730.414591454071,732.831918478787
2021-12-14 12:33:55+0200,754.152386749096,728.0650324149
2021-12-14 12:34:00+0200,763.762889537917,712.985917048583
2021-12-14 12:34:05+0200,717.678553625021,697.560449786916
2021-12-14 12:34:10+0200,700.743332672963,689.393618958941
2021-12-14 12:34:15+0200,663.605481577452,685.231671720335
2021-12-14 12:34:20+0200,698.133403592997,685.880130030991
2021-12-14 12:34:25+0200,689.518672066448,685.825633709892
2021-12-14 12:34:30+0200,689.367949667779,685.203933265255
2021-12-14 12:34:35+0200,683.352701828898,687.521504070396
2021-12-14 12:34:40+0200,675.135974058223,692.276790846473
2021-12-14 12:34:45+0200,685.650994843135,698.328039885431
2021-12-14 12:34:50+0200,718.252753724837,702.491872469563
2021-12-14 12:34:55+0200,712.10670251748,701.289012376414
2021-12-14 12:35:00+0200,720.75491170202,693.330828524069
2021-12-14 12:35:05+0200,713.505876451235,683.695419200546
2021-12-14 12:35:10+0200,700.661137866022,675.851927540127
2021-12-14 12:35:15+0200,654.79883181043,670.828804608469
2021-12-14 12:35:20+0200,642.38427296782,670.595388367466
2021-12-14 12:35:25+0200,656.406383043176,671.432122563042
2021-12-14 12:35:30+0200,676.994123715077,672.275269839982
2021-12-14 12:35:35+0200,676.207240145908,675.917254432269
2021-12-14 12:35:40+0200,662.426466089993,678.652510260186
2021-12-14 12:35:45+0200,659.990110228363,679.772625175519
2021-12-14 12:35:50+0200,693.123348192774,681.333271187661
2021-12-14 12:35:55+0200,684.787332800105,680.353318459946
2021-12-14 12:36:00+0200,656.213255440487,679.291291094008
2021-12-14 12:36:05+0200,677.642952756944,676.922462109297
2021-12-14 12:36:10+0200,677.640890909369,672.365019390738
2021-12-14 12:36:15+0200,696.754961790253,670.23543718821
2021-12-14 12:36:20+0200,637.493905353441,672.815174959744
2021-12-14 12:36:25+0200,674.543283528748,683.501918943886
2021-12-14 12:36:30+0200,654.607276838956,696.489608169808
2021-12-14 12:36:35+0200,687.759268124249,706.606086229907
2021-12-14 12:36:40+0200,722.619769137581,713.917426996526
2021-12-14 12:36:45+0200,716.813309260815,716.818075746109
2021-12-14 12:36:50+0200,723.055289513911,721.020520353153
2021-12-14 12:36:55+0200,705.089216965181,725.792279838439
2021-12-14 12:37:00+0200,714.475535811864,728.00853722779
2021-12-14 12:37:05+0200,746.626419391389,730.51049384715
2021-12-14 12:37:10+0200,739.003579289203,731.8720244078
2021-12-14 12:37:15+0200,715.251662224344,732.344799400266
2021-12-14 12:37:20+0200,720.153732452706,732.228506911935
2021-12-14 12:37:25+0200,754.833483535076,735.800962423255
2021-12-14 12:37:30+0200,748.455564621408,743.770572519726
2021-12-14 12:37:35+0200,705.895253507295,749.752479889357
2021-12-14 12:37:40+0200,757.950246001965,749.157669658633
2021-12-14 12:37:45+0200,776.010068664381,739.301505037817
2021-12-14 12:37:50+0200,757.134942286927,722.499261295412
2021-12-14 12:37:55+0200,726.826187566812,706.859216850754
2021-12-14 12:38:00+0200,713.784609228669,698.884120703609
2021-12-14 12:38:05+0200,691.379867420397,694.135174557807
2021-12-14 12:38:10+0200,692.903347944748,692.943790599393
2021-12-14 12:38:15+0200,696.39747293557,698.252147967033
2021-12-14 12:38:20+0200,652.919030901154,707.392993107896
2021-12-14 12:38:25+0200,724.550851750614,718.578117371602
2021-12-14 12:38:30+0200,730.365782302282,724.497588439553
2021-12-14 12:38:35+0200,747.305639686848,725.531194078947
2021-12-14 12:38:40+0200,728.308412982318,724.908388631728
2021-12-14 12:38:45+0200,719.791163278323,723.898462534789
2021-12-14 12:38:50+0200,719.806996173656,723.444805985503
2021-12-14 12:38:55+0200,746.62176847526,720.481790386231
2021-12-14 12:39:00+0200,752.749629547038,714.010151447775
2021-12-14 12:39:05+0200,708.912280514549,707.834188156827
2021-12-14 12:39:10+0200,708.2827368527,708.256063723058
2021-12-14 12:39:15+0200,697.504126433763,713.264168756511
2021-12-14 12:39:20+0200,697.078544735515,718.494852338484
2021-12-14 12:39:25+0200,749.429460806459,722.654364002334
2021-12-14 12:39:30+0200,745.269725662449,719.29024283845
2021-12-14 12:39:35+0200,709.009495927614,707.213862006209
2021-12-14 12:39:40+0200,694.408658143102,692.446398638978
2021-12-14 12:39:45+0200,701.516660101047,680.820792026859
2021-12-14 12:39:50+0200,666.448750763029,674.918621171292
2021-12-14 12:39:55+0200,659.8420409006,680.470359893551
2021-12-14 12:40:00+0200,664.661149683775,694.778291763953
2021-12-14 12:40:05+0200,698.952355035545,709.70104047138
2021-12-14 12:40:10+0200,723.518617232044,720.938699501757
2021-12-14 12:40:15+0200,715.975882009147,726.935125539652
2021-12-14 12:40:20+0200,748.550976996694,727.029471955102
2021-12-14 12:40:25+0200,737.597665001065,721.266902669449
2021-12-14 12:40:30+0200,736.185677666363,716.321520604433
2021-12-14 12:40:35+0200,712.530244928506,710.214926389161
2021-12-14 12:40:40+0200,714.127546317887,705.05711741632
2021-12-14 12:40:45+0200,713.453094401492,699.796235758037
2021-12-14 12:40:50+0200,711.457865330143,696.283976979745
2021-12-14 12:40:55+0200,700.570259445104,695.959650179965
2021-12-14 12:41:00+0200,672.592283420483,700.992042654625
2021-12-14 12:41:05+0200,699.752341634022,712.597609431893
2021-12-14 12:41:10+0200,706.308623608749,724.474271106773
2021-12-14 12:41:15+0200,746.052601422177,737.021505844176
2021-12-14 12:41:20+0200,729.195870341053,738.450167792735
2021-12-14 12:41:25+0200,767.190781744301,726.670713418792
2021-12-14 12:41:30+0200,781.658567054389,710.736994164527
2021-12-14 12:41:35+0200,700.886083867023,696.445326404667
2021-12-14 12:41:40+0200,692.260525177371,692.849666432094
2021-12-14 12:41:45+0200,669.960937983948,700.095337778536
2021-12-14 12:41:50+0200,712.539210474592,712.888403982259
2021-12-14 12:41:55+0200,724.224245520893,723.460904444719
2021-12-14 12:42:00+0200,716.868888383801,730.048552850167
2021-12-14 12:42:05+0200,746.99363228393,736.982118020068
2021-12-14 12:42:10+0200,739.041243536259,741.401164835097
2021-12-14 12:42:15+0200,749.764055318546,745.802037369585
2021-12-14 12:42:20+0200,726.913055963083,747.467015167508
2021-12-14 12:42:25+0200,774.967420068619,745.084075387197
2021-12-14 12:42:30+0200,793.104467362041,742.893659157529
2021-12-14 12:42:35+0200,706.886712921591,740.036559905977
2021-12-14 12:42:40+0200,729.271858677649,738.262165811104
2021-12-14 12:42:45+0200,729.690107769721,734.455265031856
2021-12-14 12:42:50+0200,748.380053298059,728.133502450931
2021-12-14 12:42:55+0200,733.3211854623,717.689208928006
2021-12-14 12:43:00+0200,709.82885966683,708.588407636945
2021-12-14 12:43:05+0200,703.357547285528,705.521309151317
2021-12-14 12:43:10+0200,698.685076731613,708.363430063215
2021-12-14 12:43:15+0200,686.815743140266,712.779498887105
2021-12-14 12:43:20+0200,698.521171722442,715.940430337904
2021-12-14 12:43:25+0200,745.010957883618,715.232995054678
2021-12-14 12:43:30+0200,728.188740000654,711.335113988695
2021-12-14 12:43:35+0200,702.988842895238,710.55950319055
2021-12-14 12:43:40+0200,684.130480323415,714.003424307234
2021-12-14 12:43:45+0200,701.353540621809,721.574942163302
2021-12-14 12:43:50+0200,729.278000640504,730.776504206821
2021-12-14 12:43:55+0200,741.659014930372,739.651414003728
2021-12-14 12:44:00+0200,740.297080995332,744.58462387152
2021-12-14 12:44:05+0200,752.234074732692,748.130215922428
2021-12-14 12:44:10+0200,755.539978829395,751.113807991055
2021-12-14 12:44:15+0200,749.806644515218,754.825417430496
2021-12-14 12:44:20+0200,756.872269876264,757.886468865316
2021-12-14 12:44:25+0200,763.193192350578,755.63362443682
2021-12-14 12:44:30+0200,795.298825885791,749.94349862132
2021-12-14 12:44:35+0200,760.722125714394,742.680304177432
2021-12-14 12:44:40+0200,720.703022583297,699.982061735855
2021-12-14 12:49:50+0200,670.405229311595,715.158479610403
2021-12-14 12:49:55+0200,716.956971555972,730.808165794558
2021-12-14 12:50:00+0200,740.290474271836,743.24660745881
2021-12-14 12:50:05+0200,751.916292171614,750.337560849366
2021-12-14 12:50:10+0200,750.480363016894,753.372086139029
2021-12-14 12:50:15+0200,742.781723230144,753.605968099328
2021-12-14 12:50:20+0200,753.677227649908,749.726612095994
2021-12-14 12:50:25+0200,758.617669902966,739.526580330444
2021-12-14 12:50:30+0200,762.970306764527,728.424225434672
2021-12-14 12:50:35+0200,726.954300577589,722.007952381712
2021-12-14 12:50:40+0200,695.99459048876,717.292140595129
2021-12-14 12:50:45+0200,694.887499281846,719.313469495023
2021-12-14 12:50:50+0200,740.079369852677,726.05697849044
2021-12-14 12:50:55+0200,704.428291584997,736.642713736586
2021-12-14 12:51:00+0200,712.458980054262,747.699268205169
2021-12-14 12:51:05+0200,744.411098256382,754.070086138451
2021-12-14 12:51:10+0200,768.745259879,753.991647369478
2021-12-14 12:51:15+0200,772.527124424084,746.695699624875
2021-12-14 12:51:20+0200,744.953481734671,737.140832810108
2021-12-14 12:51:25+0200,726.620920883082,728.522309623527
2021-12-14 12:51:30+0200,747.291292357207,725.364836334639
2021-12-14 12:51:35+0200,719.19690707047,727.674295565854
2021-12-14 12:51:40+0200,689.973371093005,736.599715205657
2021-12-14 12:51:45+0200,730.901508625496,743.860152283053
2021-12-14 12:51:50+0200,767.929666339577,745.616887887576
2021-12-14 12:51:55+0200,776.234375881362,744.105464743238
2021-12-14 12:52:00+0200,740.748175431693,745.423712491298
2021-12-14 12:52:05+0200,713.177118942826,754.30059524184
2021-12-14 12:52:10+0200,753.419814484944,768.871623234855
2021-12-14 12:52:15+0200,776.782780087665,783.292765056083
2021-12-14 12:52:20+0200,791.493182614337,788.689430746641
2021-12-14 12:52:25+0200,825.931772854497,785.425441278414
2021-12-14 12:52:30+0200,819.968057898799,774.955730595817
2021-12-14 12:52:35+0200,791.223576614481,763.761499701493
2021-12-14 12:52:40+0200,749.741217852376,758.048639035589
2021-12-14 12:52:45+0200,732.061527023942,758.890604190424
2021-12-14 12:52:50+0200,753.236581763261,761.640163878346
2021-12-14 12:52:55+0200,758.665462406892,760.04650467491
2021-12-14 12:53:00+0200,794.316705521243,753.681220189243
2021-12-14 12:53:05+0200,746.421304772872,745.144845162378
2021-12-14 12:53:10+0200,739.411896494106,736.209868422189
2021-12-14 12:53:15+0200,727.891085685419,728.309399331432
2021-12-14 12:53:20+0200,720.579670176386,719.461818511909
2021-12-14 12:53:25+0200,726.715497345854,712.486520557698
2021-12-14 12:53:30+0200,714.667119010307,711.661245409546
2021-12-14 12:53:35+0200,674.840752120626,714.757896868605
2021-12-14 12:53:40+0200,694.934793839326,719.198571126511
2021-12-14 12:53:45+0200,750.071495027578,720.797749487573
2021-12-14 12:53:50+0200,741.268242951261,717.1779670683
2021-12-14 12:53:55+0200,734.872949902824,715.278623525428
2021-12-14 12:54:00+0200,699.595756388901,719.441102243685
2021-12-14 12:54:05+0200,700.641364753074,728.058309716119
2021-12-14 12:54:10+0200,747.68797215223,737.57963370559
2021-12-14 12:54:15+0200,746.238325777796,743.213452617257
2021-12-14 12:54:20+0200,770.647869496104,743.614474699195
2021-12-14 12:54:25+0200,747.272580116091,739.233015821563
2021-12-14 12:54:30+0200,741.359086508807,735.363383735589
2021-12-14 12:54:35+0200,728.102244046502,733.373743757012
2021-12-14 12:54:40+0200,718.696969004615,732.124744032786
2021-12-14 12:54:45+0200,727.982847992753,731.365352692657
2021-12-14 12:54:50+0200,746.36051715624,731.123939613812
2021-12-14 12:54:55+0200,731.326371553966,730.060608214242
2021-12-14 12:55:00+0200,722.626336101425,728.217187265358
2021-12-14 12:55:05+0200,735.801045597411,726.588894649805
2021-12-14 12:55:10+0200,740.521241805788,726.679484037676
2021-12-14 12:55:15+0200,725.324528394569,731.427174681489
2021-12-14 12:55:20+0200,717.141442583888,741.347606013266
2021-12-14 12:55:25+0200,731.043300078717,752.803664407826
2021-12-14 12:55:30+0200,776.113718384517,760.833730620132
2021-12-14 12:55:35+0200,783.915103420701,763.795872986382
2021-12-14 12:55:40+0200,770.012954288899,763.19949041948
2021-12-14 12:55:45+0200,751.313944796077,764.38863523867
2021-12-14 12:55:50+0200,771.832488799981,768.143539928925
2021-12-14 12:55:55+0200,752.988831939343,771.473237207691
2021-12-14 12:56:00+0200,784.906153019991,775.774550089041
2021-12-14 12:56:05+0200,792.970433356939,780.55855049813
2021-12-14 12:56:10+0200,766.681778319063,785.815742966169
2021-12-14 12:56:15+0200,778.856981816266,788.850809613368
2021-12-14 12:56:20+0200,800.087903623447,785.896743736079
2021-12-14 12:56:25+0200,832.109993040117,779.155530969253
2021-12-14 12:56:30+0200,786.870311347575,774.012438555318
2021-12-14 12:56:35+0200,746.869961128604,773.970383902458
2021-12-14 12:56:40+0200,743.616111650948,778.194084444317
2021-12-14 12:56:45+0200,780.852164376064,781.339181764612
2021-12-14 12:56:50+0200,811.102109231391,781.406121123289
2021-12-14 12:56:55+0200,795.709182174209,780.320466861968
2021-12-14 12:57:00+0200,757.705749208993,780.917274774316
2021-12-14 12:57:05+0200,776.447458166484,782.357470041632
2021-12-14 12:57:10+0200,786.979186229084,781.095549731137
2021-12-14 12:57:15+0200,793.023290913466,775.272684718918
2021-12-14 12:57:20+0200,784.709404631023,765.259942403484
2021-12-14 12:57:25+0200,760.714652060548,753.953583414586
2021-12-14 12:57:30+0200,751.956211674868,745.840986477406
2021-12-14 12:57:35+0200,745.993120678322,745.542034419925
2021-12-14 12:57:40+0200,724.968132115507,756.150957141197
2021-12-14 12:57:45+0200,752.093873367784,771.530160451101
2021-12-14 12:57:50+0200,764.570880260738,782.967574757177
2021-12-14 12:57:55+0200,793.807198619394,782.396390225469
2021-12-14 12:58:00+0200,819.006743655431,771.530717456956
2021-12-14 12:58:05+0200,802.335072738971,760.730539339054
2021-12-14 12:58:10+0200,749.556934708543,755.318778468791
2021-12-14 12:58:15+0200,728.349861117549,758.2712377242
2021-12-14 12:58:20+0200,746.627403917572,761.770521545187
2021-12-14 12:58:25+0200,763.235574224671,762.185263006787
2021-12-14 12:58:30+0200,767.070752863028,761.997905243538
2021-12-14 12:58:35+0200,746.809674125739,765.418156821641
2021-12-14 12:58:40+0200,752.418228576499,774.882775941329
2021-12-14 12:58:45+0200,765.116270415347,785.144995888843
2021-12-14 12:58:50+0200,803.582248528004,792.694814233414
2021-12-14 12:58:55+0200,807.827648908645,794.900179874334
2021-12-14 12:59:00+0200,804.844530474325,791.387171413749
2021-12-14 12:59:05+0200,798.199404804814,784.238589733292
2021-12-14 12:59:10+0200,797.899032718681,774.135413679466
2021-12-14 12:59:15+0200,766.215067587329,763.252029587618
2021-12-14 12:59:20+0200,755.724402989197,756.685947310462
2021-12-14 12:59:25+0200,728.22234246264,753.564699281513
2021-12-14 12:59:30+0200,736.396976986409,751.554918497749
2021-12-14 12:59:35+0200,760.107350626736,747.470435395143
2021-12-14 12:59:40+0200,745.533679666563,740.797967903841
2021-12-14 12:59:45+0200,767.503857915684,738.249851450793
2021-12-14 12:59:50+0200,717.268541947846,738.819494900458
2021-12-14 12:59:55+0200,754.937088687533,743.342605016801
2021-12-14 13:00:00+0200,773.631975941008,747.245032930743
2021-12-14 13:00:05+0200,775.821267083085,753.027913556955
2021-12-14 13:00:10+0200,744.305973299889,762.22632865127
2021-12-14 13:00:15+0200,733.831644132634,776.477400330504
2021-12-14 13:00:20+0200,795.243800062686,788.682173316639
2021-12-14 13:00:25+0200,802.747229078989,790.91950802949
2021-12-14 13:00:30+0200,817.850467448128,783.626324332397
2021-12-14 13:00:35+0200,791.750493156227,770.652398076047
2021-12-14 13:00:40+0200,779.196550978515,758.022896512559
2021-12-14 13:00:45+0200,747.12756013068,747.841596935196
2021-12-14 13:00:50+0200,742.070963667133,744.294993105743
2021-12-14 13:00:55+0200,748.939631356752,749.238114549831
2021-12-14 13:01:00+0200,725.344995363327,762.300217622887
2021-12-14 13:01:05+0200,726.59458065148,778.942990836306
2021-12-14 13:01:10+0200,784.267910397906,792.698694563495
2021-12-14 13:01:15+0200,798.811658293784,793.316347525085
2021-12-14 13:01:20+0200,828.30054265706,784.741833652857
2021-12-14 13:01:25+0200,799.184585705542,622.169285029993
2021-12-14 13:06:35+0200,740.495893553634,744.208680643923
2021-12-14 13:06:40+0200,735.093889431418,752.5229628098
2021-12-14 13:06:45+0200,723.432994605371,759.413469737814
2021-12-14 13:06:50+0200,785.087367451846,762.074086831049
2021-12-14 13:06:55+0200,797.722585822993,758.719263074627
2021-12-14 13:07:00+0200,764.984977387621,751.149286417453
2021-12-14 13:07:05+0200,734.906367027144,741.595279613566
2021-12-14 13:07:10+0200,752.648758632889,733.406260472307
2021-12-14 13:07:15+0200,742.734548939501,727.136361183337
2021-12-14 13:07:20+0200,696.587047549675,727.048084801846
2021-12-14 13:07:25+0200,701.204470759254,735.069601897524
2021-12-14 13:07:30+0200,722.654187259709,747.084658935438
2021-12-14 13:07:35+0200,755.149969370864,759.132054690299
2021-12-14 13:07:40+0200,783.103980723647,769.562043030775
2021-12-14 13:07:45+0200,787.891847947092,779.030954102449
2021-12-14 13:07:50+0200,805.454832759448,787.064187678722
2021-12-14 13:07:55+0200,766.739992502039,789.60961842769
2021-12-14 13:08:00+0200,827.503355842656,788.779877915222
2021-12-14 13:08:05+0200,805.309509904176,784.71858486377
2021-12-14 13:08:10+0200,773.817063502546,779.984545353181
2021-12-14 13:08:15+0200,767.223287822812,780.094944326486
2021-12-14 13:08:20+0200,771.278780882857,782.849880066648
2021-12-14 13:08:25+0200,785.679374724467,782.914690030071
2021-12-14 13:08:30+0200,797.525577475107,778.81680199115
2021-12-14 13:08:35+0200,803.646527939742,771.662818644284
2021-12-14 13:08:40+0200,787.026008965354,768.305187749671
2021-12-14 13:08:45+0200,747.887771742061,774.637112625667
2021-12-14 13:08:50+0200,746.46670536785,787.553446857612
2021-12-14 13:08:55+0200,769.175440891955,797.297026920878
2021-12-14 13:09:00+0200,817.673471650248,799.975478079843
2021-12-14 13:09:05+0200,826.290564112997,794.469356500429
2021-12-14 13:09:10+0200,774.963446999047,786.385419808995
2021-12-14 13:09:15+0200,770.048789366417,782.500845504319
2021-12-14 13:09:20+0200,754.928560520673,782.933522283341
2021-12-14 13:09:25+0200,806.285887120936,786.301592373869
2021-12-14 13:09:30+0200,776.682219029491,789.347918096451
2021-12-14 13:09:35+0200,807.624969276161,790.653138912871
2021-12-14 13:09:40+0200,829.149234616285,791.210700173878
2021-12-14 13:09:45+0200,834.181856391676,792.624026838321
2021-12-14 13:09:50+0200,767.964910056269,789.165874587043
2021-12-14 13:09:55+0200,798.861122267209,782.040217771953
2021-12-14 13:10:00+0200,825.85166154976,770.725181518151
2021-12-14 13:10:05+0200,789.676282047031,757.719431210752
2021-12-14 13:10:10+0200,747.62725121095,751.062229504179
2021-12-14 13:10:15+0200,731.250732444113,750.88725643912
2021-12-14 13:10:20+0200,749.054161849713,751.34956014582
2021-12-14 13:10:25+0200,761.114560903611,746.745529025381
2021-12-14 13:10:30+0200,775.508108286399,741.21363629646
2021-12-14 13:10:35+0200,743.418351324455,736.052607522645
2021-12-14 13:10:40+0200,713.328441235638,733.669828668025
2021-12-14 13:10:45+0200,711.949487942195,733.483260919363
2021-12-14 13:10:50+0200,736.133263599313,734.943257220265
2021-12-14 13:10:55+0200,724.470104076905,737.489405095881
2021-12-14 13:11:00+0200,717.24056090437,739.409337590302
2021-12-14 13:11:05+0200,731.097696153844,743.084035630671
2021-12-14 13:11:10+0200,763.382614234719,745.015483138607
2021-12-14 13:11:15+0200,744.754914607834,747.657682962489
2021-12-14 13:11:20+0200,738.235270854556,752.899473897983
2021-12-14 13:11:25+0200,734.003103638188,762.933991698947
2021-12-14 13:11:30+0200,758.074729328263,772.705490275681
2021-12-14 13:11:35+0200,755.182918134489,776.240892417534
2021-12-14 13:11:40+0200,802.500700995034,773.645693115763
2021-12-14 13:11:45+0200,815.5508589544,765.975520058528
2021-12-14 13:11:50+0200,772.859941545194,764.464219543309
2021-12-14 13:11:55+0200,732.970356259872,771.408819731647
2021-12-14 13:12:00+0200,719.860294869479,782.98931718694
2021-12-14 13:12:05+0200,801.551042943119,793.429965734963
2021-12-14 13:12:10+0200,802.911888048686,796.074342627088
2021-12-14 13:12:15+0200,812.900693216029,793.380686217417
2021-12-14 13:12:20+0200,796.037991174865,793.859495670088
2021-12-14 13:12:25+0200,776.514117583349,795.469063018364
2021-12-14 13:12:30+0200,775.753809692545,792.728256308247
2021-12-14 13:12:35+0200,819.594521665832,783.363099486761
2021-12-14 13:12:40+0200,822.151337577182,767.682205519752
2021-12-14 13:12:45+0200,765.976296761895,752.859518090284
2021-12-14 13:12:50+0200,753.548471944566,745.668063376253
2021-12-14 13:12:55+0200,730.605496125534,745.171216292288
2021-12-14 13:13:00+0200,746.473498284028,745.742351672045
2021-12-14 13:13:05+0200,748.134186844346,741.529066197705
2021-12-14 13:13:10+0200,771.60967615981,736.900404928256
2021-12-14 13:13:15+0200,736.754587819321,732.35692677684
2021-12-14 13:13:20+0200,713.337841156373,728.84203315925
2021-12-14 13:13:25+0200,735.520046939061,731.874246468223
2021-12-14 13:13:30+0200,735.616440616153,739.20544146277
2021-12-14 13:13:35+0200,734.975390793418,749.537173154739
2021-12-14 13:13:40+0200,737.837338719524,762.95911755417
2021-12-14 13:13:45+0200,779.13444517473,775.338829303824
2021-12-14 13:13:50+0200,783.098384944429,783.559175046097
2021-12-14 13:13:55+0200,782.258139798348,788.160868334583
2021-12-14 13:14:00+0200,793.531831642994,793.060362689591
2021-12-14 13:14:05+0200,810.226331410393,793.418020947918
2021-12-14 13:14:10+0200,779.531464564045,787.512121024241
2021-12-14 13:14:15+0200,818.969731926661,778.951948545575
2021-12-14 13:14:20+0200,779.789642993263,772.068224418538
2021-12-14 13:14:25+0200,744.554557406251,770.08348603092
2021-12-14 13:14:30+0200,744.013382840888,772.828745798594
2021-12-14 13:14:35+0200,775.648655386464,776.05175248755
2021-12-14 13:14:40+0200,795.960301512481,773.502421830536
2021-12-14 13:14:45+0200,785.165124299105,766.717202985406
