end;ComPAS_V6_SaveIndex;ComPAS_V6_FPGAIndex;ComPAS_V6_BKG_Meas_Active;ComPAS_V6_Frequency_1_Hz;ComPAS_V6_Amplitude_1_uPa;ComPAS_V6_Phase_1_deg;ComPAS_V6_X1;ComPAS_V6_Y1;ComPAS_V6_Frequency_2_Hz;ComPAS_V6_Amplitude_2_uPa;ComPAS_V6_Phase_2_deg;ComPAS_V6_X2;ComPAS_V6_Y2;ComPAS_V6_X_Blue_a_u;ComPAS_V6_Y_Blue_a_u;ComPAS_V6_X_Green_a_u;ComPAS_V6_Y_Green_a_u;ComPAS_V6_X_Red_a_u;ComPAS_V6_Y_Red_a_u;ComPAS_V6_X_BKG_Blue_a_u;ComPAS_V6_Y_BKG_Blue_a_u;ComPAS_V6_X_BKG_Green_a_u;ComPAS_V6_Y_BKG_Green_a_u;ComPAS_V6_X_BKG_Red_a_u;ComPAS_V6_Y_BKG_Red_a_u;ComPAS_V6_T_Mean_C;ComPAS_V6_R_H_Mean_percent;ComPAS_V6_Pressure_Mean_bar;ComPAS_V6_PD1_Mean_V;ComPAS_V6_PD2_Mean_V;ComPAS_V6_Laser_Red_On_per_Off;ComPAS_V6_Laser_Green_On_per_Off;ComPAS_V6_Laser_Blue_On_per_Off;ComPAS_V6_Speaker_On_per_Off;ComPAS_V6_Valve_Position;ComPAS_V6_Laser_Power_On_per_Off;ComPAS_V6_Flow_lpm;ComPAS_V6_Laser_Power_0_5V;ComPAS_V6_Modulation_Power_0_5V;ComPAS_V6_Duty_Cycle_On_Time;ComPAS_V6_Laser_Current_Blue_mA;ComPAS_V6_Laser_Current_Green_mA;ComPAS_V6_Laser_Current_Red_mA;ComPAS_V6_Laser_Voltage_Blue_V;ComPAS_V6_Laser_Voltage_Green_V;ComPAS_V6_Laser_Voltage_Red_V;ComPAS_V6_X1_BKG;ComPAS_V6_Y1_BKG;ComPAS_V6_X1_Subtracted;ComPAS_V6_Y1_Subtracted;ComPAS_V6_R1_BKG_uPa;ComPAS_V6_Theta1_BKG_deg;ComPAS_V6_R1_uPa;ComPAS_V6_Theta1_deg;ComPAS_V6_R2_uPa;ComPAS_V6_Theta2_deg;ComPAS_V6_R1_BKG_Subtracted_1_per_Mm;ComPAS_V6_Theta1_BKG_Subtracted_deg;ComPAS_V6_R1_Green_1_per_Mm;ComPAS_V6_Theta1_Green_deg;ComPAS_V6_R1_BKG_Green_1_per_Mm;ComPAS_V6_Theta1_BKG_Green_deg
2022-09-06 11:09:00;1736.5;5952.5;0;24950.738690149;917.485591145;30.993077816;53486.810344828;32223.827586207;17146.858397552;994.437202421;91.07599722;4020.655172414;-214018.551724138;0.0;0.0;48586.965789954;34409.244059563;0.0;0.0;0.0;0.0;5442.727;-1793.545;0.0;0.0;23.645346778;49.578632184;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;1.3;100.0;100.0;50.0;0.0;742.869114054;0.0;0.0;6.01321536;0.0;5494.333333333;-1791.466666667;47992.477011494;34015.294252874;84.89736333494685;-18.05892826413393;917.3364942068956;31.067410776132707;3144.6200870207113;-88.92374060609451;287.2217700610938;35.327605004732014;290.7022753186113;35.30609061986656;5730.626568147151;-18.238632223753616
2022-09-06 11:12:00;1910.269855596;6126.269855596;0;24951.071795902;796.617625194;30.046873927;46939.093411552;27144.675090253;17147.072982086;995.528606839;91.183290996;4426.531137184;-214245.453068592;0.0;0.0;41522.497401168;29002.508406696;0.0;0.0;0.0;0.0;5442.727;-1793.545;0.0;0.0;23.769520618;49.618438779;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;1.3;100.0;100.0;50.0;0.0;743.175095762;0.0;0.0;6.013178294;0.0;5494.333333333;-1791.466666667;41444.760078219;28936.141756919;84.89736333494685;-18.05892826413393;796.5665531045697;30.040609540412905;3148.070343167903;-88.81637874147887;246.80395350740164;34.92219717663743;247.30068264458296;34.93341260205369;5730.626568147151;-18.238632223753616
2022-09-06 11:15:00;2127.876093294;6343.876093294;0;24951.993742252;798.521940176;30.135439248;47009.306122449;27286.540816327;17147.700058913;996.42421656;91.256219687;4702.827988338;-214435.571428571;0.0;0.0;41963.673079475;28924.200314321;0.0;0.0;0.0;0.0;5442.727;-1793.545;0.0;0.0;23.935243792;49.636808066;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;1.3;100.0;100.0;50.0;0.0;743.433987596;0.0;0.0;6.013309078;0.0;5494.333333333;-1791.466666667;41514.972789116;29078.007482993;84.89736333494685;-18.05892826413393;798.503830253927;30.133012377302062;3150.9490879862087;-88.74363658020512;247.48186475816237;35.00825105447722;248.85253633075195;34.577237313947315;5730.626568147151;-18.238632223753616
2022-09-06 11:18:00;2259.5;6475.5;0;24952.234092345;721.611221368;29.443218989;42719.183908046;24227.344827586;17147.887481937;995.753379964;91.054648554;3946.068965517;-214302.971264368;0.0;0.0;37830.33099373;26396.260778471;0.0;0.0;0.0;0.0;5442.727;-1793.545;0.0;0.0;23.945123667;49.619534483;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;1.3;100.0;100.0;50.0;0.0;743.732771891;0.0;0.0;6.013393312;0.0;5494.333333333;-1791.466666667;37224.850574713;26018.811494253;84.89736333494685;-18.05892826413393;721.4714490034206;29.55888701489546;3148.777287221659;-88.94510305468499;221.75530263219355;34.95214332730285;225.23433484904416;34.90555831026671;5730.626568147151;-18.238632223753616
2022-09-06 11:21:00;2476.619533528;6692.619533528;0;24952.371340391;546.465611317;27.967313696;32854.481049563;17435.240524781;17147.980660012;996.529995378;91.043873028;3908.400874636;-214474.387755102;0.0;0.0;27996.104964064;19072.094032794;0.0;0.0;0.0;0.0;5442.727;-1793.545;0.0;0.0;23.971309111;49.601608843;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;1.3;100.0;100.0;50.0;0.0;744.152981116;0.0;0.0;6.013368487;0.0;5494.333333333;-1791.466666667;27360.147716229;19226.707191448;84.89736333494685;-18.05892826413393;546.405090369091;27.954031519051764;3151.284944366606;-88.95600545276008;163.27798103968283;35.09673844288406;165.40199188970405;34.26429485518115;5730.626568147151;-18.238632223753616
2022-09-06 11:24:00;2550.299270073;6766.299270073;0;24952.457954225;517.060037181;27.782392932;31057.597080292;16527.430656934;17148.014782842;997.782887436;91.301137721;4877.583941606;-214723.94890511;0.0;0.0;26489.668753124;18331.935178956;0.0;0.0;0.0;0.0;5442.727;-1793.545;0.0;0.0;24.008868508;49.608629197;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;1.3;100.0;100.0;50.0;0.0;744.433031055;0.0;0.0;6.013496669;0.0;5494.333333333;-1791.466666667;25563.263746959;18318.897323601;84.89736333494685;-18.05892826413393;516.8364683840998;28.019862962908924;3155.241773169135;-88.69871561821763;153.55755911160418;35.625772393916485;157.29260599811536;34.68482028045543;5730.626568147151;-18.238632223753616
2022-09-06 11:27:00;2782.0;6998.0;0;24952.306746326;300.592612177;21.143872526;19083.885714286;7371.668571429;17147.938349886;996.747025739;91.037960007;3887.908571429;-214517.76;0.0;0.0;13649.502610417;9175.147597423;0.0;0.0;0.0;0.0;5442.727;-1793.545;0.0;0.0;23.957885337;49.565975238;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;1.3;100.0;100.0;50.0;0.0;745.238961039;0.0;0.0;6.013225766;0.0;5494.333333333;-1791.466666667;13589.552380952;9163.135238095;84.89736333494685;-18.05892826413393;300.54302118778156;21.12040627027432;3151.91653421342;-88.96168799053048;80.02834920057487;33.9909185849454;80.30392259604896;33.90885531670654;5730.626568147151;-18.238632223753616
2022-09-06 11:30:00;2982.085284281;7198.085284281;0;24953.175129113;302.911057047;20.433607559;19321.951505017;7195.431438127;17148.553570946;996.606410157;90.833639283;3121.887959866;-214502.49916388;0.0;0.0;13637.309713246;9050.511935082;0.0;0.0;0.0;0.0;5442.727;-1793.545;0.0;0.0;23.950095782;49.525204571;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;1.3;100.0;100.0;50.0;0.0;745.049204386;0.0;0.0;6.013142551;0.0;5494.333333333;-1791.466666667;13827.618171683;8986.898104794;84.89736333494685;-18.05892826413393;302.89481786369055;20.42516587958271;3151.5085293003344;-89.16617113113381;80.52259024453515;33.020798124736274;79.91640852589333;33.570565595659744;5730.626568147151;-18.238632223753616
2022-09-06 11:33:00;3131.0;7347.0;0;24953.464977949;199.564164272;4.944708045;12819.022857143;3036.011428571;17148.733095417;997.119529076;91.050161683;3934.805714286;-214597.268571429;0.0;0.0;7889.659493509;5194.163181851;0.0;0.0;0.0;0.0;5442.727;-1793.545;0.0;0.0;24.013776126;49.539870476;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;1.3;100.0;100.0;50.0;0.0;745.01773361;0.0;0.0;6.013064156;0.0;5494.333333333;-1791.466666667;7324.68952381;4827.478095238;84.89736333494685;-18.05892826413393;193.52890163043284;13.324222598082486;3153.0969277701847;-88.9495555930397;42.8331009886686;33.38765094769861;46.1216882450971;33.358938249190395;5730.626568147151;-18.238632223753616
2022-09-06 11:36:00;3305.5;7521.5;0;24953.736827045;90.150005814;-17.945242877;5839.318181818;-1878.494318182;17148.922223602;997.261237454;91.052483145;3944.045454545;-214627.857954545;0.0;0.0;400.797276859;-82.866157025;0.0;0.0;0.0;0.0;5442.727;-1793.545;0.0;0.0;24.050261545;49.524306818;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;1.3;100.0;100.0;50.0;0.0;745.098899897;0.0;0.0;6.013091684;0.0;5494.333333333;-1791.466666667;344.984848485;-87.027651515;84.89736333494685;-18.05892826413393;90.11277093774204;-17.832855706680338;3153.5487202762924;-88.94723951633797;1.7372256197809453;-14.15832695054351;1.9983592423731207;-11.681497795517878;5730.626568147151;-18.238632223753616
2022-09-06 11:39:00;3480.0;7696.0;0;24954.357723469;89.205191357;-18.573166318;5759.045714286;-1915.702857143;17149.351668697;997.449860587;91.033168346;3872.348571429;-214670.371428571;0.0;0.0;323.662090909;-124.200454545;0.0;0.0;0.0;0.0;5442.727;-1793.545;0.0;0.0;24.094044811;49.542942857;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;1.3;100.0;100.0;50.0;0.0;745.310943169;0.0;0.0;6.013067273;0.0;5494.333333333;-1791.466666667;264.712380952;-124.236190476;84.89736333494685;-18.05892826413393;89.16193101923706;-18.39931325169025;3154.1539919479255;-88.96657760237262;1.4277786296085435;-25.141848403192764;1.6927026955092421;-20.993553281432437;5730.626568147151;-18.238632223753616
2022-09-06 11:42:00;3629.22303207;7845.22303207;0;24955.113727327;82.763792691;-18.531645796;5342.7696793;-1778.077259475;17149.866422484;997.625384175;91.124666927;4215.572886297;-214704.460641399;0.0;0.0;193.003983302;-110.341827458;0.0;0.0;0.0;0.0;5442.727;-1793.545;0.0;0.0;24.115420003;49.553229349;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;1.3;100.0;100.0;50.0;0.0;745.673275126;0.0;0.0;6.013042924;0.0;5494.333333333;-1791.466666667;-151.563654033;13.389407191;84.89736333494685;-18.05892826413393;82.72103879241857;-18.407476339714023;3154.749654797811;-88.87518171068912;0.7429207829451999;174.9514933499828;1.0855165378317269;-29.756927987216628;5730.626568147151;-18.238632223753616
2022-09-06 11:45:00;3829.0;8045.0;0;24955.810235771;88.976464223;-19.231018053;5722.748571429;-1972.005714286;17150.346640394;997.959313498;91.046684959;3925.165714286;-214778.651428571;0.0;0.0;269.358194805;-175.590064935;0.0;0.0;0.0;0.0;5442.727;-1793.545;0.0;0.0;24.185732537;49.557325714;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;1.3;100.0;100.0;50.0;0.0;745.795292675;0.0;0.0;6.012853403;0.0;5494.333333333;-1791.466666667;228.415238095;-180.539047619;84.89736333494685;-18.05892826413393;88.92214212502263;-19.013472943755886;3155.758516187495;-88.95301327570184;1.4215920121231056;-38.32278916343486;1.5699636446938938;-33.09965171153556;5730.626568147151;-18.238632223753616
2022-09-06 11:48:00;4090.0;8306.0;0;24956.749985;95.267533112;-17.434665703;6187.0;-1943.0;17150.98997;997.722996873;90.396171019;1485.0;-214763.0;0.0;0.0;-24.908818182;-134.545909091;0.0;0.0;0.0;0.0;5442.727;-1793.545;0.0;0.0;24.269462;49.567666667;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;1.3;100.0;100.0;50.0;0.0;745.8418;0.0;0.0;6.012727273;0.0;5494.333333333;-1791.466666667;692.666666667;-151.533333333;84.89736333494685;-18.05892826413393;95.26753311160549;-17.43466570332306;3155.0771447576235;-89.60382898074069;3.46206446135414;-12.340074027885949;0.6681095063253614;-100.48855747305268;5730.626568147151;-18.238632223753616
2022-09-06 11:51:00;4225.02189781;8441.02189781;0;24957.455241892;94.569326737;-18.364355078;6116.4;-1994.496350365;17151.492277537;997.232085704;90.861237372;3227.00729927;-214636.635036496;0.0;0.0;333.831593231;-139.709147313;0.0;0.0;0.0;0.0;5442.727;-1793.545;0.0;0.0;24.28910588;49.568979562;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;1.3;100.0;100.0;50.0;0.0;745.941171427;0.0;0.0;6.012864751;0.0;5494.333333333;-1791.466666667;622.066666667;-203.029683698;84.89736333494685;-18.05892826413393;94.51032838355754;-18.06062510385908;3153.5016969851304;-89.13863740361158;3.1950420889349282;-18.075610825129775;1.7669826609702675;-22.70940148437955;5730.626568147151;-18.238632223753616
2022-09-06 11:54:00;4401.255474453;8617.255474453;0;24958.234074146;87.692694844;-19.532458595;5629.808759124;-1979.227737226;17152.01403375;998.196545349;91.109642355;4161.353284672;-214828.084671533;0.0;0.0;110.266762442;-219.085126078;0.0;0.0;0.0;0.0;5442.727;-1793.545;0.0;0.0;24.334074339;49.576114355;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;1.3;100.0;100.0;50.0;0.0;746.018092395;0.0;0.0;6.012897333;0.0;5494.333333333;-1791.466666667;135.475425791;-187.76107056;84.89736333494685;-18.05892826413393;87.66754892972554;-19.36974478308749;3156.5498921029944;-88.89028398547428;1.1305073176927851;-54.18838489041646;1.1975747013165128;-63.28363346037006;5730.626568147151;-18.238632223753616
2022-09-06 11:57:00;4613.0;8829.0;0;24958.999984;70.864978254;-20.204328567;4527.0;-1666.0;17152.539931;997.85814412;91.334105159;5001.0;-214739.0;0.0;0.0;387.091181818;-220.545909091;0.0;0.0;0.0;0.0;5442.727;-1793.545;0.0;0.0;24.388188;49.567666667;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;1.3;100.0;100.0;50.0;0.0;746.467718182;0.0;0.0;6.012563636;0.0;5494.333333333;-1791.466666667;-967.333333333;125.466666667;84.89736333494685;-18.05892826413393;70.86497825375532;-20.20432856659549;3155.504517877866;-88.66589484084804;4.762754373655683;172.6097857720059;2.175293223085146;-29.67240681774175;5730.626568147151;-18.238632223753616
2022-09-06 12:00:00;4700.0;8916.0;0;24959.166642806;89.498245496;-19.685391944;5738.891428571;-2036.331428571;17152.654585491;998.208322207;91.044987577;3919.485714286;-214832.64;0.0;0.0;288.871441558;-243.327207792;0.0;0.0;0.0;0.0;5442.727;-1793.545;0.0;0.0;24.372324834;49.553342857;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;1.3;100.0;100.0;50.0;0.0;746.644551688;0.0;0.0;6.012618961;0.0;5494.333333333;-1791.466666667;244.558095238;-244.864761905;84.89736333494685;-18.05892826413393;89.45794258343992;-19.536216884801696;3156.549986209096;-88.95479067936705;1.6897742120123032;-45.03590086400851;1.8441769846977416;-40.10868730943481;5730.626568147151;-18.238632223753616
2022-09-06 12:03:00;4875.0;9091.0;0;24959.809900198;88.94274816;-20.011324916;5692.293785311;-2052.570621469;17153.096001209;998.13707929;91.048514452;3932.474576271;-214817.491525424;0.0;0.0;257.796882897;-258.572103236;0.0;0.0;0.0;0.0;5442.727;-1793.545;0.0;0.0;24.415692015;49.562305085;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;1.3;100.0;100.0;50.0;0.0;746.737077658;0.0;0.0;6.012767848;0.0;5494.333333333;-1791.466666667;197.960451977;-261.103954802;84.89736333494685;-18.05892826413393;88.89373794352218;-19.828675723250573;3156.33096946981;-88.95125377791338;1.5998818336097747;-52.83178935369463;1.7828096827414197;-45.08601759873313;5730.626568147151;-18.238632223753616
2022-09-06 12:06:00;5050.0;9266.0;0;24960.511044914;88.724343561;-19.845616455;5684.262857143;-2031.462857143;17153.578122846;998.046443941;91.036130424;3885.965714286;-214798.085714286;0.0;0.0;249.961311688;-240.250844156;0.0;0.0;0.0;0.0;5442.727;-1793.545;0.0;0.0;24.440595143;49.554251429;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;1.3;100.0;100.0;50.0;0.0;746.499898597;0.0;0.0;6.012947325;0.0;5494.333333333;-1791.466666667;189.92952381;-239.996190476;84.89736333494685;-18.05892826413393;88.6779267000614;-19.666061090639957;3156.033501175021;-88.9635608332651;1.494386162871457;-51.642416296860596;1.6928310237746795;-43.86519326996467;5730.626568147151;-18.238632223753616
2022-09-06 12:09:00;5276.489051095;9492.489051095;0;24961.581734026;89.786070182;-19.52108089;5768.040875912;-2001.372262774;17154.313236346;997.478325831;91.109374558;4157.598540146;-214672.856934307;0.0;0.0;266.867558726;-278.31206702;0.0;0.0;0.0;0.0;5442.727;-1793.545;0.0;0.0;24.477813325;49.541657908;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;1.3;100.0;100.0;50.0;0.0;746.701297983;0.0;0.0;6.012743225;0.0;5494.333333333;-1791.466666667;273.707542579;-209.905596107;84.89736333494685;-18.05892826413393;89.69196658649878;-19.13555138991189;3154.268859780212;-88.89048352023035;1.6841832723683718;-37.48450388755676;1.8826935355703638;-46.2025866319882;5730.626568147151;-18.238632223753616
